id,word,ipa,audio_path,ipa_clean,source,is_correct,split
,themselves,/ðəmˈsɛlvz/,data/augmented/acoustic/en089258_aug2.wav,ðəmˈsɛlvz,augmented,True,train
,seep,/sip/,data/augmented/acoustic/en076649_aug1.wav,sip,augmented,True,train
,geologist,/dʒiˈɑlədʒɪst/,data/augmented/acoustic/en1037078_aug1.wav,dʒiˈɑlədʒɪst,augmented,True,train
4.0,abatement,/əˈbeɪtmənt/,data/raw/phonemeref_data/audio/abatement/en1000634.mp3,əˈbeɪtmənt,original,True,
8935.0,searching,/ˈsɝtʃɪŋ/,data/raw/phonemeref_data/audio/searching/en076351.mp3,ˈsɝtʃɪŋ,original,True,
9320.0,slow,/sloʊ/,data/raw/phonemeref_data/audio/slow/en080211.mp3,sloʊ,original,True,
6148.0,loss,/lɔs/,data/raw/phonemeref_data/audio/loss/en052500.mp3,lɔs,original,True,
2978.0,dislocation,/ˌdɪsloʊˈkeɪʃən/,data/raw/phonemeref_data/audio/dislocation/en1025522.mp3,ˌdɪsloʊˈkeɪʃən,original,True,
9261.0,size,/saɪz/,data/raw/phonemeref_data/audio/size/en079389.mp3,saɪz,original,True,
,forbidding,/fɚˈbɪdɪŋ/,data/augmented/acoustic/en1034757_aug1.wav,fɚˈbɪdɪŋ,augmented,True,train
3400.0,emergency,/ɪˈmɝdʒənsi/,data/raw/phonemeref_data/audio/emergency/en029306.mp3,ɪˈmɝdʒənsi,original,True,
,respect,/rɪˈspɛkt/,data/augmented/acoustic/en072492_aug2.wav,rɪˈspɛkt,augmented,True,train
,interfering,/ˌɪntərˈfɪərɪŋ/,data/augmented/acoustic/en1047474_aug2.wav,ˌɪntərˈfɪərɪŋ,augmented,True,train
8855.0,scattering,/ˈskætərɪŋ/,data/raw/phonemeref_data/audio/scattering/en075629.mp3,ˈskætərɪŋ,original,True,
814.0,bamboo,/bæmˈbu/,data/raw/phonemeref_data/audio/bamboo/en1007230.mp3,bæmˈbu,original,True,
,classroom,/ˈklæsˌrum/,data/augmented/acoustic/en015470_aug2.wav,ˈklæsˌrum,augmented,True,train
8431.0,reputable,/ˈrɛpjətəbəl/,data/raw/phonemeref_data/audio/reputable/en1073570.mp3,ˈrɛpjətəbəl,original,True,
9175.0,showdown,/ˈʃoʊˌdaʊn/,data/raw/phonemeref_data/audio/showdown/en078403.mp3,ˈʃoʊˌdaʊn,original,True,
,pet,/pɛt/,data/augmented/acoustic/en063473_aug2.wav,pɛt,augmented,True,train
1151.0,brawn,/brɔn/,data/raw/phonemeref_data/audio/brawn/en1010891.mp3,brɔn,original,True,
,combustion,/kəmˈbʌstʃən/,data/augmented/acoustic/en1017265_aug1.wav,kəmˈbʌstʃən,augmented,True,train
,burnished,/ˈbɜːrnɪʃt/,data/augmented/acoustic/en1012052_aug1.wav,ˈbɜːrnɪʃt,augmented,True,train
,speckled,/ˈspɛkəld/,data/augmented/acoustic/en1082963_aug2.wav,ˈspɛkəld,augmented,True,train
,sabotage,/ˈsæbəˌtɑʒ/,data/augmented/acoustic/en1076025_aug1.wav,ˈsæbəˌtɑʒ,augmented,True,train
,coercion,/koʊˈɝʃən/,data/augmented/acoustic/en1016696_aug2.wav,koʊˈɝʃən,augmented,True,train
,pertinent,/ˈpɝtənənt/,data/augmented/acoustic/en1064817_aug1.wav,ˈpɝtənənt,augmented,True,train
1489.0,castaway,/ˈkæstəˌweɪ/,data/raw/phonemeref_data/audio/castaway/en1013716.mp3,ˈkæstəˌweɪ,original,True,
,complain,/kəmˈpleɪn/,data/augmented/acoustic/en017526_aug1.wav,kəmˈpleɪn,augmented,True,train
8462.0,resolute,/ˈrɛzəˌlut/,data/raw/phonemeref_data/audio/resolute/en072429.mp3,ˈrɛzəˌlut,original,True,
3738.0,eye,/aɪ/,data/raw/phonemeref_data/audio/eye/en032211.mp3,aɪ,original,True,
6577.0,mountainous,/ˈmaʊntənəs/,data/raw/phonemeref_data/audio/mountainous/en1057899.mp3,ˈmaʊntənəs,original,True,
,crooked,/ˈkrʊkɪd/,data/augmented/acoustic/en021112_aug2.wav,ˈkrʊkɪd,augmented,True,train
,alleviation,/əˌliːviˈeɪʃən/,data/augmented/acoustic/en1003139_aug2.wav,əˌliːviˈeɪʃən,augmented,True,train
,muscular,/ˈmʌskjəlɚ/,data/augmented/acoustic/en1058310_aug2.wav,ˈmʌskjəlɚ,augmented,True,train
,wheat,/hwit/,data/augmented/acoustic/en097612_aug2.wav,hwit,augmented,True,train
3847.0,feasibility,/ˌfizəˈbɪlɪti/,data/raw/phonemeref_data/audio/feasibility/en033225.mp3,ˌfizəˈbɪlɪti,original,True,
,class,/klæs/,data/augmented/acoustic/en015431_aug2.wav,klæs,augmented,True,train
,bob,/bɑb/,data/augmented/acoustic/en009196_aug1.wav,bɑb,augmented,True,train
,perimeter,/pəˈrɪmɪtɚ/,data/augmented/acoustic/en1064448_aug1.wav,pəˈrɪmɪtɚ,augmented,True,train
,teething,/ˈtiːðɪŋ/,data/augmented/acoustic/en1088684_aug2.wav,ˈtiːðɪŋ,augmented,True,train
4301.0,gangway,/ˈgæŋˌweɪ/,data/raw/phonemeref_data/audio/gangway/en1036453.mp3,ˈgæŋˌweɪ,original,True,
,flirtation,/flɜːrˈteɪʃən/,data/augmented/acoustic/en1034138_aug1.wav,flɜːrˈteɪʃən,augmented,True,train
,golden,/ˈgoʊldən/,data/augmented/acoustic/en039212_aug2.wav,ˈgoʊldən,augmented,True,train
6704.0,nightingale,/ˈnaɪtənˌgeɪl/,data/raw/phonemeref_data/audio/nightingale/en058261.mp3,ˈnaɪtənˌgeɪl,original,True,
8403.0,reparation,/ˌrɛpəˈreɪʃən/,data/raw/phonemeref_data/audio/reparation/en1073235.mp3,ˌrɛpəˈreɪʃən,original,True,
,devout,/dɪˈvaʊt/,data/augmented/acoustic/en1024293_aug1.wav,dɪˈvaʊt,augmented,True,train
5562.0,interstate,/ˌɪntɚˈsteɪt/,data/raw/phonemeref_data/audio/interstate/en1047702.mp3,ˌɪntɚˈsteɪt,original,True,
,enjoyable,/ɛnˈdʒɔɪəbəl/,data/augmented/acoustic/en030023_aug2.wav,ɛnˈdʒɔɪəbəl,augmented,True,train
9546.0,spread,/sprɛd/,data/raw/phonemeref_data/audio/spread/en082898.mp3,sprɛd,original,True,
3355.0,elder,/ˈɛldɚ/,data/raw/phonemeref_data/audio/elder/en028891.mp3,ˈɛldɚ,original,True,
,shin,/ʃɪn/,data/augmented/acoustic/en077948_aug2.wav,ʃɪn,augmented,True,train
,resounding,/rɪˈzaʊndɪŋ/,data/augmented/acoustic/en1073780_aug2.wav,rɪˈzaʊndɪŋ,augmented,True,train
,chunk,/tʃʌŋk/,data/augmented/acoustic/en015106_aug2.wav,tʃʌŋk,augmented,True,train
,outlaw,/ˈaʊtˌlɔ/,data/augmented/acoustic/en060552_aug2.wav,ˈaʊtˌlɔ,augmented,True,train
,terrestrial,/təˈrɛstriəl/,data/augmented/acoustic/en1089021_aug1.wav,təˈrɛstriəl,augmented,True,train
,provision,/prəˈvɪʒən/,data/augmented/acoustic/en067811_aug2.wav,prəˈvɪʒən,augmented,True,train
,needless,/ˈnidlɪs/,data/augmented/acoustic/en057884_aug2.wav,ˈnidlɪs,augmented,True,train
,tremendously,/trəˈmɛndəsli/,data/augmented/acoustic/en1091484_aug1.wav,trəˈmɛndəsli,augmented,True,train
,growth,/groʊθ/,data/augmented/acoustic/en040564_aug2.wav,groʊθ,augmented,True,train
,abundance,/əˈbʌndəns/,data/augmented/acoustic/en1001126_aug1.wav,əˈbʌndəns,augmented,True,train
,component,/kəmˈpoʊnənt/,data/augmented/acoustic/en017689_aug1.wav,kəmˈpoʊnənt,augmented,True,train
,ice,/aɪs/,data/augmented/acoustic/en044821_aug2.wav,aɪs,augmented,True,train
5559.0,interruption,/ˌɪntəˈrʌpʃən/,data/raw/phonemeref_data/audio/interruption/en1047669.mp3,ˌɪntəˈrʌpʃən,original,True,
8985.0,seizure,/ˈsiʒɚ/,data/raw/phonemeref_data/audio/seizure/en076669.mp3,ˈsiʒɚ,original,True,
,glowing,/ˈgloʊɪŋ/,data/augmented/acoustic/en038954_aug1.wav,ˈgloʊɪŋ,augmented,True,train
,indigestion,/ˌɪndɪˈdʒɛstʃən/,data/augmented/acoustic/en1045617_aug2.wav,ˌɪndɪˈdʒɛstʃən,augmented,True,train
11218.0,wait,/weɪt/,data/raw/phonemeref_data/audio/wait/en096231.mp3,weɪt,original,True,
10918.0,unspoken,/ʌnˈspoʊkən/,data/raw/phonemeref_data/audio/unspoken/en1094980.mp3,ʌnˈspoʊkən,original,True,
,cereal,/ˈsɪriəl/,data/augmented/acoustic/en013757_aug1.wav,ˈsɪriəl,augmented,True,train
,capillary,/ˈkæpəˌlɛri/,data/augmented/acoustic/en1013077_aug2.wav,ˈkæpəˌlɛri,augmented,True,train
,parasitic,/ˌpærəˈsɪtɪk/,data/augmented/acoustic/en1063050_aug2.wav,ˌpærəˈsɪtɪk,augmented,True,train
,wager,/ˈweɪdʒɚ/,data/augmented/acoustic/en096183_aug1.wav,ˈweɪdʒɚ,augmented,True,train
,parent,/ˈpɛrənt/,data/augmented/acoustic/en061906_aug1.wav,ˈpɛrənt,augmented,True,train
7350.0,perseverance,/ˌpɜːrsɪˈvɪərəns/,data/raw/phonemeref_data/audio/perseverance/en063272.mp3,ˌpɜːrsɪˈvɪərəns,original,True,
,windward,/ˈwɪndwɚd/,data/augmented/acoustic/en1099375_aug1.wav,ˈwɪndwɚd,augmented,True,train
9115.0,shelf,/ʃɛlf/,data/raw/phonemeref_data/audio/shelf/en077834.mp3,ʃɛlf,original,True,
,arrogance,/ˈærəgəns/,data/augmented/acoustic/en1005438_aug1.wav,ˈærəgəns,augmented,True,train
,guile,/gaɪl/,data/augmented/acoustic/en1039564_aug2.wav,gaɪl,augmented,True,train
,thickly,/ˈθɪkli/,data/augmented/acoustic/en1089482_aug2.wav,ˈθɪkli,augmented,True,train
,undercurrent,/ˈʌndɚˌkɜrənt/,data/augmented/acoustic/en1093369_aug2.wav,ˈʌndɚˌkɜrənt,augmented,True,train
,express,/ɪkˈsprɛs/,data/augmented/acoustic/en032037_aug1.wav,ɪkˈsprɛs,augmented,True,train
,dwelling,/ˈdwɛlɪŋ/,data/augmented/acoustic/en028096_aug1.wav,ˈdwɛlɪŋ,augmented,True,train
,incensed,/ɪnˈsɛnst/,data/augmented/acoustic/en1045059_aug1.wav,ɪnˈsɛnst,augmented,True,train
,publicity,/pʌˈblɪsɪti/,data/augmented/acoustic/en067958_aug1.wav,pʌˈblɪsɪti,augmented,True,train
,photo,/ˈfoʊtoʊ/,data/augmented/acoustic/en063618_aug2.wav,ˈfoʊtoʊ,augmented,True,train
23.0,above,/əˈbʌv/,data/raw/phonemeref_data/audio/above/en000257.mp3,əˈbʌv,original,True,
,undergraduate,/ˌʌndɚˈgrædʒuɪt/,data/augmented/acoustic/en093453_aug2.wav,ˌʌndɚˈgrædʒuɪt,augmented,True,train
,vengeful,/ˈvɛndʒfəl/,data/augmented/acoustic/en1096309_aug2.wav,ˈvɛndʒfəl,augmented,True,train
,politician,/ˌpɑlɪˈtɪʃən/,data/augmented/acoustic/en065206_aug2.wav,ˌpɑlɪˈtɪʃən,augmented,True,train
,awake,/əˈweɪk/,data/augmented/acoustic/en005657_aug2.wav,əˈweɪk,augmented,True,train
,poisonous,/ˈpɔɪzənəs/,data/augmented/acoustic/en065045_aug2.wav,ˈpɔɪzənəs,augmented,True,train
,underwriter,/ˈʌndərraɪtər/,data/augmented/acoustic/en1093657_aug1.wav,ˈʌndərraɪtər,augmented,True,train
,otter,/ˈɑtɚ/,data/augmented/acoustic/en060347_aug2.wav,ˈɑtɚ,augmented,True,train
10461.0,tortuous,/ˈtɔrtʃuəs/,data/raw/phonemeref_data/audio/tortuous/en1090596.mp3,ˈtɔrtʃuəs,original,True,
,limo,/ˈlɪmoʊ/,data/augmented/acoustic/en1052069_aug2.wav,ˈlɪmoʊ,augmented,True,train
,stopper,/ˈstɑpɚ/,data/augmented/acoustic/en084590_aug1.wav,ˈstɑpɚ,augmented,True,train
,police,/pəˈlis/,data/augmented/acoustic/en065105_aug1.wav,pəˈlis,augmented,True,train
439.0,Antarctica,/æntˈɑːrktɪkə/,data/raw/phonemeref_data/audio/Antarctica/en1004297.mp3,æntˈɑːrktɪkə,original,True,
,upbeat,/ˈʌpˌbit/,data/augmented/acoustic/en094407_aug1.wav,ˈʌpˌbit,augmented,True,train
,gloss,/glɑs/,data/augmented/acoustic/en038911_aug2.wav,glɑs,augmented,True,train
249.0,agility,/əˈdʒɪlɪti/,data/raw/phonemeref_data/audio/agility/en1002666.mp3,əˈdʒɪlɪti,original,True,
,tariff,/ˈtærɪf/,data/augmented/acoustic/en088281_aug2.wav,ˈtærɪf,augmented,True,train
,preview,/ˈpriˌvju/,data/augmented/acoustic/en066609_aug1.wav,ˈpriˌvju,augmented,True,train
,boast,/boʊst/,data/augmented/acoustic/en009175_aug1.wav,boʊst,augmented,True,train
,baton,/bəˈtɑn/,data/augmented/acoustic/en006958_aug2.wav,bəˈtɑn,augmented,True,train
,slumber,/ˈslʌmbɚ/,data/augmented/acoustic/en080283_aug1.wav,ˈslʌmbɚ,augmented,True,train
,craggy,/ˈkrægi/,data/augmented/acoustic/en1020361_aug2.wav,ˈkrægi,augmented,True,train
1025.0,bloody,/ˈblʌdi/,data/raw/phonemeref_data/audio/bloody/en008929.mp3,ˈblʌdi,original,True,
,convocation,/ˌkɑnvəˈkeɪʃən/,data/augmented/acoustic/en1019567_aug2.wav,ˌkɑnvəˈkeɪʃən,augmented,True,train
6641.0,Nazi,/ˈnɑtsi/,data/raw/phonemeref_data/audio/Nazi/en1058817.mp3,ˈnɑtsi,original,True,
,virginity,/vɚˈdʒɪnɪti/,data/augmented/acoustic/en1097051_aug2.wav,vɚˈdʒɪnɪti,augmented,True,train
,aghast,/əˈgæst/,data/augmented/acoustic/en001995_aug2.wav,əˈgæst,augmented,True,train
,burgeoning,/ˈbɜːdʒənɪŋ/,data/augmented/acoustic/en011771_aug1.wav,ˈbɜːdʒənɪŋ,augmented,True,train
,encroachment,/ɪnˈkrəʊtʃmənt/,data/augmented/acoustic/en1029370_aug1.wav,ɪnˈkrəʊtʃmənt,augmented,True,train
,tortuous,/ˈtɔrtʃuəs/,data/augmented/acoustic/en1090596_aug1.wav,ˈtɔrtʃuəs,augmented,True,train
,fiery,/ˈfaɪri/,data/augmented/acoustic/en033768_aug1.wav,ˈfaɪri,augmented,True,train
,paragon,/ˈpærəˌgɑn/,data/augmented/acoustic/en1062932_aug2.wav,ˈpærəˌgɑn,augmented,True,train
3924.0,film,/fɪlm/,data/raw/phonemeref_data/audio/film/en033988.mp3,fɪlm,original,True,
,manufacturer,/ˌmænjʊˈfæktʃərər/,data/augmented/acoustic/en053677_aug1.wav,ˌmænjʊˈfæktʃərər,augmented,True,train
,rugged,/ˈrʌgɪd/,data/augmented/acoustic/en074331_aug2.wav,ˈrʌgɪd,augmented,True,train
,broadside,/ˈbrɔdˌsaɪd/,data/augmented/acoustic/en1011358_aug1.wav,ˈbrɔdˌsaɪd,augmented,True,train
,deft,/dɛft/,data/augmented/acoustic/en1022921_aug1.wav,dɛft,augmented,True,train
2627.0,deceptively,/dɪˈsɛptɪvli/,data/raw/phonemeref_data/audio/deceptively/en1022398.mp3,dɪˈsɛptɪvli,original,True,
,locking,/ˈlɑkɪŋ/,data/augmented/acoustic/en051986_aug2.wav,ˈlɑkɪŋ,augmented,True,train
,fluoride,/ˈflʊraɪd/,data/augmented/acoustic/en1034419_aug2.wav,ˈflʊraɪd,augmented,True,train
8195.0,ready,/ˈrɛdi/,data/raw/phonemeref_data/audio/ready/en069875.mp3,ˈrɛdi,original,True,
,sergeant,/ˈsɑrdʒənt/,data/augmented/acoustic/en1078740_aug2.wav,ˈsɑrdʒənt,augmented,True,train
8509.0,retard,/rɪˈtɑrd/,data/raw/phonemeref_data/audio/retard/en072835.mp3,rɪˈtɑrd,original,True,
,liability,/ˌlaɪəˈbɪlɪti/,data/augmented/acoustic/en050917_aug2.wav,ˌlaɪəˈbɪlɪti,augmented,True,train
,magnificent,/mægˈnɪfəsənt/,data/augmented/acoustic/en053109_aug2.wav,mægˈnɪfəsənt,augmented,True,train
5488.0,instinct,/ˈɪnstɪŋkt/,data/raw/phonemeref_data/audio/instinct/en1047096.mp3,ˈɪnstɪŋkt,original,True,
,bandit,/ˈbændɪt/,data/augmented/acoustic/en1007279_aug2.wav,ˈbændɪt,augmented,True,train
,courtyard,/ˈkɔrtˌjɑrd/,data/augmented/acoustic/en020262_aug2.wav,ˈkɔrtˌjɑrd,augmented,True,train
458.0,anvil,/ˈænvɪl/,data/raw/phonemeref_data/audio/anvil/en1004541.mp3,ˈænvɪl,original,True,
,harness,/ˈhɑrnɪs/,data/augmented/acoustic/en041797_aug2.wav,ˈhɑrnɪs,augmented,True,train
,longitude,/ˈlɑndʒɪˌtud/,data/augmented/acoustic/en1052810_aug1.wav,ˈlɑndʒɪˌtud,augmented,True,train
,decay,/dɪˈkeɪ/,data/augmented/acoustic/en022846_aug1.wav,dɪˈkeɪ,augmented,True,train
8209.0,reasonably,/ˈrizənəbli/,data/raw/phonemeref_data/audio/reasonably/en1071691.mp3,ˈrizənəbli,original,True,
,dagger,/ˈdægɚ/,data/augmented/acoustic/en022156_aug2.wav,ˈdægɚ,augmented,True,train
7570.0,poignant,/ˈpɔɪnjənt/,data/raw/phonemeref_data/audio/poignant/en064947.mp3,ˈpɔɪnjənt,original,True,
,young,/jʌŋ/,data/augmented/acoustic/en099962_aug2.wav,jʌŋ,augmented,True,train
5849.0,lake,/leɪk/,data/raw/phonemeref_data/audio/lake/en049523.mp3,leɪk,original,True,
,installation,/ˌɪnstəˈleɪʃən/,data/augmented/acoustic/en046718_aug2.wav,ˌɪnstəˈleɪʃən,augmented,True,train
9603.0,stairway,/ˈstɛrˌweɪ/,data/raw/phonemeref_data/audio/stairway/en1083979.mp3,ˈstɛrˌweɪ,original,True,
,constricted,/kənˈstrɪktɪd/,data/augmented/acoustic/en1019043_aug1.wav,kənˈstrɪktɪd,augmented,True,train
,evermore,/ˌɛvərˈmɔr/,data/augmented/acoustic/en1030830_aug1.wav,ˌɛvərˈmɔr,augmented,True,train
,commission,/kəˈmɪʃən/,data/augmented/acoustic/en017154_aug2.wav,kəˈmɪʃən,augmented,True,train
,disarm,/dɪsˈɑrm/,data/augmented/acoustic/en1025009_aug2.wav,dɪsˈɑrm,augmented,True,train
2495.0,curt,/kɝt/,data/raw/phonemeref_data/audio/curt/en1021406.mp3,kɝt,original,True,
,humane,/hjuˈmeɪn/,data/augmented/acoustic/en1043032_aug1.wav,hjuˈmeɪn,augmented,True,train
,clientele,/ˌklaɪənˈtɛl/,data/augmented/acoustic/en1016149_aug1.wav,ˌklaɪənˈtɛl,augmented,True,train
,deformed,/dɪˈfɔrmd/,data/augmented/acoustic/en1022885_aug1.wav,dɪˈfɔrmd,augmented,True,train
,heat,/hit/,data/augmented/acoustic/en042416_aug2.wav,hit,augmented,True,train
,contribute,/kənˈtrɪbjut/,data/augmented/acoustic/en019128_aug2.wav,kənˈtrɪbjut,augmented,True,train
6388.0,maybe,/ˈmeɪbi/,data/raw/phonemeref_data/audio/maybe/en054291.mp3,ˈmeɪbi,original,True,
3103.0,door,/dɔr/,data/raw/phonemeref_data/audio/door/en026839.mp3,dɔr,original,True,
,product,/ˈprɑdəkt/,data/augmented/acoustic/en067127_aug1.wav,ˈprɑdəkt,augmented,True,train
,choked,/ˈtʃəʊkt/,data/augmented/acoustic/en1015323_aug1.wav,ˈtʃəʊkt,augmented,True,train
,bourbon,/bɝbən/,data/augmented/acoustic/en1010539_aug1.wav,bɝbən,augmented,True,train
,scalding,/ˈskɔːldɪŋ/,data/augmented/acoustic/en1076840_aug2.wav,ˈskɔːldɪŋ,augmented,True,train
1738.0,clash,/klæʃ/,data/raw/phonemeref_data/audio/clash/en015416.mp3,klæʃ,original,True,
,solar,/ˈsoʊlɚ/,data/augmented/acoustic/en081280_aug2.wav,ˈsoʊlɚ,augmented,True,train
5722.0,josh,/dʒɑʃ/,data/raw/phonemeref_data/audio/josh/en1049163.mp3,dʒɑʃ,original,True,
11368.0,where,/hwɛr/,data/raw/phonemeref_data/audio/where/en097697.mp3,hwɛr,original,True,
,usual,/ˈjuʒuəl/,data/augmented/acoustic/en094800_aug2.wav,ˈjuʒuəl,augmented,True,train
,lover,/ˈlʌvɚ/,data/augmented/acoustic/en052628_aug2.wav,ˈlʌvɚ,augmented,True,train
8387.0,removal,/rɪˈmuvəl/,data/raw/phonemeref_data/audio/removal/en071726.mp3,rɪˈmuvəl,original,True,
3363.0,elegance,/ˈɛlɪgəns/,data/raw/phonemeref_data/audio/elegance/en1028718.mp3,ˈɛlɪgəns,original,True,
,gourmet,/gʊrˈmeɪ/,data/augmented/acoustic/en1038516_aug2.wav,gʊrˈmeɪ,augmented,True,train
1414.0,canter,/ˈkæntɚ/,data/raw/phonemeref_data/audio/canter/en1013018.mp3,ˈkæntɚ,original,True,
4069.0,fog,/fɑg/,data/raw/phonemeref_data/audio/fog/en035380.mp3,fɑg,original,True,
9781.0,strife,/straɪf/,data/raw/phonemeref_data/audio/strife/en085103.mp3,straɪf,original,True,
,teak,/tik/,data/augmented/acoustic/en1088462_aug1.wav,tik,augmented,True,train
,godsend,/ˈgɑdˌsɛnd/,data/augmented/acoustic/en1038206_aug2.wav,ˈgɑdˌsɛnd,augmented,True,train
,subtle,/ˈsʌtəl/,data/augmented/acoustic/en085783_aug1.wav,ˈsʌtəl,augmented,True,train
,appear,/əˈpɪr/,data/augmented/acoustic/en003731_aug1.wav,əˈpɪr,augmented,True,train
,interview,/ˈɪntɚˌvju/,data/augmented/acoustic/en047271_aug1.wav,ˈɪntɚˌvju,augmented,True,train
2502.0,custard,/ˈkʌstɚd/,data/raw/phonemeref_data/audio/custard/en021888.mp3,ˈkʌstɚd,original,True,
,compliment,/ˈkɑmpləˌmɛnt/,data/augmented/acoustic/en017654_aug1.wav,ˈkɑmpləˌmɛnt,augmented,True,train
,area,/ˈɛriə/,data/augmented/acoustic/en004172_aug2.wav,ˈɛriə,augmented,True,train
,gat,/ɡæt/,data/augmented/acoustic/en1036690_aug1.wav,ɡæt,augmented,True,train
,enforceable,/ɪnˈfɔːrsəbəl/,data/augmented/acoustic/en029837_aug1.wav,ɪnˈfɔːrsəbəl,augmented,True,train
,choked,/ˈtʃəʊkt/,data/augmented/acoustic/en1015323_aug2.wav,ˈtʃəʊkt,augmented,True,train
8483.0,responsible,/rɪˈspɑnsəbəl/,data/raw/phonemeref_data/audio/responsible/en072588.mp3,rɪˈspɑnsəbəl,original,True,
,quicken,/ˈkwɪkən/,data/augmented/acoustic/en1070604_aug2.wav,ˈkwɪkən,augmented,True,train
10452.0,topple,/ˈtɑpəl/,data/raw/phonemeref_data/audio/topple/en090944.mp3,ˈtɑpəl,original,True,
,lever,/ˈlɛvɚ/,data/augmented/acoustic/en050873_aug2.wav,ˈlɛvɚ,augmented,True,train
,iguana,/ɪˈgwɑnə/,data/augmented/acoustic/en1043892_aug1.wav,ɪˈgwɑnə,augmented,True,train
,repertoire,/ˈrɛpɚˌtwɑr/,data/augmented/acoustic/en1073297_aug1.wav,ˈrɛpɚˌtwɑr,augmented,True,train
10936.0,untouched,/ʌnˈtʌtʃt/,data/raw/phonemeref_data/audio/untouched/en1095216.mp3,ʌnˈtʌtʃt,original,True,
,academic,/ˌækəˈdɛmɪk/,data/augmented/acoustic/en000371_aug2.wav,ˌækəˈdɛmɪk,augmented,True,train
7011.0,outset,/ˈaʊtˌsɛt/,data/raw/phonemeref_data/audio/outset/en060702.mp3,ˈaʊtˌsɛt,original,True,
2858.0,differentiation,/ˌdɪfəˌrɛnʃiˈeɪʃən/,data/raw/phonemeref_data/audio/differentiation/en1024555.mp3,ˌdɪfəˌrɛnʃiˈeɪʃən,original,True,
6950.0,organ,/ˈɔrgən/,data/raw/phonemeref_data/audio/organ/en060185.mp3,ˈɔrgən,original,True,
3936.0,finder,/ˈfaɪndə/,data/raw/phonemeref_data/audio/finder/en1033434.mp3,ˈfaɪndə,original,True,
1505.0,cater,/ˈkeɪtɚ/,data/raw/phonemeref_data/audio/cater/en013405.mp3,ˈkeɪtɚ,original,True,
,modular,/ˈmɑdʒəlɚ/,data/augmented/acoustic/en1057051_aug2.wav,ˈmɑdʒəlɚ,augmented,True,train
,Roman,/ˈroʊmən/,data/augmented/acoustic/en1075176_aug2.wav,ˈroʊmən,augmented,True,train
6071.0,linear,/ˈlɪniɚ/,data/raw/phonemeref_data/audio/linear/en051439.mp3,ˈlɪniɚ,original,True,
506.0,appointed,/əˈpɔɪntɪd/,data/raw/phonemeref_data/audio/appointed/en003886.mp3,əˈpɔɪntɪd,original,True,
,ode,/oʊd/,data/augmented/acoustic/en1060490_aug1.wav,oʊd,augmented,True,train
,quarantine,/ˈkwɔrənˌtin/,data/augmented/acoustic/en1070442_aug1.wav,ˈkwɔrənˌtin,augmented,True,train
,stool,/stul/,data/augmented/acoustic/en084560_aug2.wav,stul,augmented,True,train
2866.0,digestion,/dɪˈdʒɛstʃən/,data/raw/phonemeref_data/audio/digestion/en1024626.mp3,dɪˈdʒɛstʃən,original,True,
,menial,/ˈminiəl/,data/augmented/acoustic/en1055578_aug2.wav,ˈminiəl,augmented,True,train
,ringleader,/ˈrɪŋˌlidɚ/,data/augmented/acoustic/en1074761_aug2.wav,ˈrɪŋˌlidɚ,augmented,True,train
,avail,/əˈveɪl/,data/augmented/acoustic/en005527_aug1.wav,əˈveɪl,augmented,True,train
,racism,/ˈreɪsɪzəm/,data/augmented/acoustic/en1070854_aug1.wav,ˈreɪsɪzəm,augmented,True,train
,tablespoon,/ˈteɪbəlˌspun/,data/augmented/acoustic/en087690_aug1.wav,ˈteɪbəlˌspun,augmented,True,train
,untamed,/ˈʌnˈteɪmd/,data/augmented/acoustic/en1095146_aug1.wav,ˈʌnˈteɪmd,augmented,True,train
,substance,/ˈsʌbstəns/,data/augmented/acoustic/en085757_aug2.wav,ˈsʌbstəns,augmented,True,train
,blackout,/ˈblækˌaʊt/,data/augmented/acoustic/en008459_aug2.wav,ˈblækˌaʊt,augmented,True,train
,illicit,/ɪˈlɪsɪt/,data/augmented/acoustic/en1043944_aug1.wav,ɪˈlɪsɪt,augmented,True,train
,gully,/ˈgʌli/,data/augmented/acoustic/en040818_aug1.wav,ˈgʌli,augmented,True,train
2935.0,discharge,/dɪsˈtʃɑrdʒ/,data/raw/phonemeref_data/audio/discharge/en025440.mp3,dɪsˈtʃɑrdʒ,original,True,
,passing,/ˈpæsɪŋ/,data/augmented/acoustic/en062237_aug1.wav,ˈpæsɪŋ,augmented,True,train
,rusted,/ˈrʌstɪd/,data/augmented/acoustic/en1075937_aug2.wav,ˈrʌstɪd,augmented,True,train
,affront,/əˈfrʌnt/,data/augmented/acoustic/en1002435_aug1.wav,əˈfrʌnt,augmented,True,train
,less,/lɛs/,data/augmented/acoustic/en050743_aug1.wav,lɛs,augmented,True,train
,shack,/ʃæk/,data/augmented/acoustic/en077421_aug2.wav,ʃæk,augmented,True,train
,pirouette,/ˌpɪruˈɛt/,data/augmented/acoustic/en1065705_aug1.wav,ˌpɪruˈɛt,augmented,True,train
10802.0,uneasily,/ʌnˈizəli/,data/raw/phonemeref_data/audio/uneasily/en1093807.mp3,ʌnˈizəli,original,True,
3616.0,exactly,/ɪgˈzæktli/,data/raw/phonemeref_data/audio/exactly/en031259.mp3,ɪgˈzæktli,original,True,
,chastity,/ˈtʃæstɪti/,data/augmented/acoustic/en1014772_aug1.wav,ˈtʃæstɪti,augmented,True,train
